time,total_tweets,lsi_words,lda_words,lsi_score,lda_score
2014-10-17 08:00:00,251068,"[u'ebola', u'is', u'new', u'health', u'facebook', u'obama', u'posted', u'are', u'photo', u'worker', u'new', u'facebook', u'posted', u'photo', u'ebola', u'is', u'apple', u'health', u'video', u'obama', u'is', u'ebola', u'health', u'obama', u'apple', u'outbreak', u'posted', u'new', u'photo', u'response', u'@youtube', u'video', u'liked', u'playlist', u'added', u'is', u'facebook', u'photo', u'posted', u'2', u'apple', u'ipad', u'air', u'2', u'new', u'facebook', u'mini', u'posted', u'is', u'#apple', u'are', u'will', u'can', u'health', u'check', u'please', u'get', u'obama', u'give', u'world', u'obama', u'world', u'outbreak', u'organization', u'west', u'stop', u'admits', u'botching', u'attempts', u'health', u'obama', u'health', u'ebola', u'will', u'can', u'says', u'president', u'#ebola', u'teams', u'barack', u'are', u'will', u'can', u'please', u'check', u'give', u'#ebola', u'chance', u""'s"", u'@lildreway', u'new', u'facebook', u'apple', u'posted', u'photo', u'are', u'ipad', u'very', u'artist', u'hit', u'worker', u'cruise', u'was', u'#ebola', u'ship', u'health', u'handled', u'texas', u'even', u'remember', u'#ebola', u'was', u'worker', u'cruise', u'even', u'ship', u'remember', u'oh', u'mention', u'americans', u'\u2026', u'love', u'get', u'#ebola', u'are', u'just', u'worker', u'cruise', u'ipad', u'has', u'apple', u'#ebola', u'ipad', u'2', u'air', u'worker', u'mini', u'cruise', u'\u2026', u'will', u'\u2026', u'love', u'#ebola', u'apple', u'ipad', u'get', u'2', u'air', u'will', u'music', u'did', u'http:\u2026', u'tax', u'value', u'cash', u'know,', u'policies', u'collecting', u'guaranteed', u'(at', u'get', u'#ebola', u'just', u'\u2026', u'apple', u'free', u'will', u'google', u'2', u'worker', u'will', u'can', u'check', u'#ebola', u'please', u'has', u'\u2026', u'am', u'love', u'touch', u'has', u'get', u'just', u'been', u'#ebola', u'\u2026', u'more', u'apple', u'will', u'are', u'just', u'has', u'album', u'very', u'hit', u'artist', u'sound', u'network', u'unique', u'https://\u2026', u'just', u'has', u'album', u'get', u'very', u'facebook', u'hit', u'sound', u'network', u'artist', u'confidence', u'seed', u'child.""', u'""volunteering', u'blooms', u'@kidsareheroes', u'just', u'google', u'is', u'now', u'video', u'google', u'@youtube', u'can', u'love', u'check', u'has', u'now', u'liked', u'youtube', u'google', u'video', u'@youtube', u'just', u'can', u'nexus', u'get', u'now', u'liked', u'check', u'love', u'\u2026', u'just', u'more', u'now', u""i'm"", u'can', u""it's"", u'google', u'has', u'can', u'check', u'more', u'@youtube', u'video', u'now', u'love', u'please', u':', u'know', u'love', u'now', u'more', u'\u2026', u'google', u""it's"", u""don't"", u""i'm"", u'video', u'@youtube', u'more', u'now', u'can', u'check', u""i'm"", u'love', u'come', u'youtube', u'join', u'please', u'now', u""it's"", u'more', u""don't"", u'good', u'day', u'know', u'mac', u'was', u'today', u'mac', u'media', u""it's"", u'announced', u""don't"", u'free', u':', u'today', u'event', u'people', u'free', u':', u'#news', u""don't"", u'#youtube', u'#pussy', u'#pics', u'check', u'get', u'now', u'check', u'will', u'name', u'know', u'am', u'jesus', u'pray', u""it's"", u'touch', u'mac', u':', u'...', u""it's"", u""don't"", u'please', u'eve:', u'day', u'people', u'good', u'2014', u'was', u'...', u'free', u""don't"", u'eve:', u'adam:', u'please', u'get', u'people', u'photo', u':', u'please', u'...', u""don't"", u'was', u'will', u'give', u'free', u'colour', u'mac', u':', u""don't"", u'...', u""it's"", u'please', u'was', u'eve:', u'facebook', u'check', u'photo', u""it's"", u'good', u'follow', u'photo', u'free', u'facebook', u'was', u'2014', u'posted', u'day', u'was', u""it's"", u'...', u""don't"", u'good', u'eve:', u'adam:', u'2014', u'please', u'check', u'good', u""it's"", u'photo', u'facebook', u'follow', u'2014', u'posted', u'was', u'morning', u'day', u'people', u'know', u""don't"", u""i'm"", u'see', u'check', u'please', u'now', u'iphone', u'6', u'people', u'know', u'check', u""don't"", u'iphone', u'see', u""i'm"", u'6', u'2014', u'facebook', u""i'm"", u""don't"", u'now', u'health', u'care', u'see', u'2014', u'take', u'people', u'end', u'iphone', u'2', u'6', u'http://t.co/d2vcocotqt', u'\U0001f4f1', u'@appieofficiel:', u'care', u'take', u""don't"", u'iglass', u""i'm"", u'2', u'see', u'mac', u""don't"", u'\U0001f4f1', u'http://t.co/d2vcocotqt', u'@appieofficiel:', u'take', u'iglass', u""i'm"", u'health', u'now', u'people', u'declares', u'officially', u'end', u'agency', u""don't"", u'un', u'2', u'mac', u'6', u'iphone', u'2014', u'day', u'media', u'health', u""today's"", u'best', u'mac', u'media', u'2', u'see', u""today's"", u'event,', u'3', u'\U0001f4f1', u'http://t.co/d2vcocotqt', u'@appieofficiel:', u'texas', u'may', u'ship', u'hospital', u'nurse', u'handled', u'un', u'end', u'quarantined', u'declares', u'know', u'people', u'youtube', u'see', u""don't"", u'liked', u'need', u'watch', u'follow', u'#news', u'youtube', u'know', u'day', u'watch', u'people', u'see', u'liked', u'follow', u'good', u'please', u'see', u'youtube', u'know', u'please', u'people', u""don't"", u'check', u'good', u'fb', u'2', u'full', u'bbc', u'five', u'news:', u'facts', u'coverage', u'@bbcr4today.', u'@bbcradio4:', u'http://t.co/4roi3syjpb', u'http://t.co/u7bh1qafej', u'#news', u'see', u'free', u'#youtube', u'youtube', u'#pussy', u'#pics', u'please', u'know', u'people', u""amazon's"", u'delivery', u'arrives', u'grocery', u'park', u'affluent', u'hipsters', u'brooklyn:', u'slope', u'area', u'2014', u'day', u'great', u'date', u'news', u'2', u'make', u'need', u'october', u'3', u'fb', u'follow', u'good', u'youtube', u'#news', u'watch', u'#youtube', u'news', u'world', u'check', u'liked', u'added', u'playlist', u'6', u'youtube', u'nexus', u'make', u'\U0001f4f1', u'http://t.co/d2vcocotqt', u'@appieofficiel:', u'youtube', u'liked', u'added', u'playlist', u'\U0001f4f1', u'http://t.co/d2vcocotqt', u'@appieofficiel:', u'apple', u'need', u'iglass', u'health', u'liked', u'youtube', u'added', u'playlist', u'hospital', u'follow', u'amazon', u'free', u'world', u'need', u'know', u'help', u'virus', u'health', u'fight', u'date', u'release', u'ipad', u'great', u'2014', u'need', u'day', u'been', u'release', u'october', u'best', u'date', u'liked', u'6', u'day', u'need', u'best', u'make', u'great', u'see', u'had', u'time', u'amazon', u'news', u'best', u'2', u'today', u'air', u'#ipadair2', u'mac', u'announced', u'#tech', u'3', u'event', u'best', u'news', u'make', u'great', u'black', u'twitter', u'http://t\u2026', u'#ipadair2', u'time', u'6', u'#tech', u'need', u'2', u'android', u'#google', u'5.0', u'#ipadair2', u'sony,', u'samsung,', u'lollipop?', u'make', u'catch', u'event', u'today', u'same', u'nexus', u'effect', u'feelings', u'please', u'day', u'make', u'fb', u'#fav', u'#rt', u'amazon', u'follow', u'fb\u2753=', u'mention!', u'gift', u'great', u'make', u'catch', u'event', u'same', u'android', u'today', u'great', u'feelings', u'#google', u'5.0', u'news', u'make', u'iphone', u'nexus', u'best', u'card', u'gift', u'amazon', u'fb', u'9', u'nurse', u'catch', u'news', u'microsoft', u'latest', u'console', u'playstation', u'sony', u'#xboxone', u'#playstation4', u'catch', u'make', u'same', u'feelings', u'effect', u'@mike1493r:', u'need', u'nurse', u'can', u'great', u'come', u'had', u'music', u'join', u'help', u'first', u'got', u'2014', u'need', u'watch', u'news', u'catch', u'7', u'help', u'w/', u'see', u'top', u'sony', u'4\u2026', u'#xboxone', u'nurse', u'news', u'gift', u'card', u'microsoft', u'amazon', u'world', u'latest', u'help', u'console', u'could', u'make', u'gone', u'vaccine', u'money', u'nih', u'@foxnews:', u'origami', u'crying', u'blew', u'help', u'news', u'screening', u'watch', u'gift', u'#rt', u'card', u'amazon', u'#fav', u'music', u'having', u'breakfast!', u'\u2615\ufe0f', u'alredy', u'page??', u'checking', u'\U0001f451', u'@lodocomello:', u'http://t.co/10ireytz0w', u'nurse', u'nurse', u'news', u'having', u'breakfast!', u'\u2615\ufe0f', u'alredy', u'page??', u'checking', u'\U0001f451', u'@lodocomello:', u'screening', u'update', u'#retweet', u'video!', u'#subscribe', u'x13', u'uploaded', u'channel!:', u'http://t.co/8hma86s9e9', u'@marieredrose:', u'retina', u'x', u'imac', u'27-inch', u'5k', u'os', u'#imacretina5k', u'next-generation', u'display\u2026', u'version']","[u'7', u'and...', u""we're"", u'second', u'w/', u'community', u'missed', u'challenge', u'followers', u'amen', u'know', u'watch', u'people', u'would', u'am', u'ebola', u'is', u'name', u'things', u'it.', u'un', u'first', u'google\u2019s', u'case', u'making', u'hot', u'watch:', u'try', u'local', u'gets', u'http://t.\u2026', u'zone\u201d', u'know,', u'possible', u'area', u'takes', u'board', u'w.', u'experience', u'141016', u'fb', u'join', u'most', u'white', u'tomorrow', u'busy', u'hear', u'group', u'body', u'internet', u'big', u'show', u'http://t\u2026', u'old', u'might', u'deal', u'person', u'cool', u'@who', u'helpful', u'help', u'4', u'ebola', u'send', u'national', u'government', u'ft.', u'patients', u'liberia', u'ask', u'ebola', u'cruise', u'worker', u'ship', u'dallas', u'comes', u'care', u'week', u'#ebola', u'health', u'#ebola', u'west', u'africa', u'spread', u'right', u'full', u'ebola', u'is', u'bbc', u'news:', u'google', u'nexus', u'9', u'\u2013', u'#nexus9', u'u.s.', u'battle', u'samsung', u'@rt_com:', u'vs.']",5.480077554195743,0.5
2014-10-17 09:00:00,295862,"[u'ebola', u'is', u'obama', u'new', u'ron', u'are', u'health', u'czar', u'will', u'klain', u'vote', u'are', u'please', u'am', u'city', u'https://t\u2026', u'matters', u'candidate', u'ward', u'#toronto', u'new', u'facebook', u'posted', u'photo', u'ebola', u'is', u'obama', u'apple', u'video', u'ron', u'is', u'ebola', u'new', u'facebook', u'posted', u'photo', u'obama', u'apple', u'ron', u'klain', u'@youtube', u'video', u'liked', u'subscribe', u'is', u'playlist', u'added', u'watch', u'official', u'channel', u'obama', u'ron', u'will', u'klain', u'ebola', u'#ebola', u'apple', u'president', u'appoint', u'name', u'apple', u'obama', u'ron', u'can', u'klain', u'subscribe', u'new', u'nexus', u'will', u'is', u'subscribe', u'video', u'here', u'nexus', u'chance', u'http://t.c\u2026', u'win', u'channel', u'tickets', u'official', u'apple', u'nexus', u'new', u'9', u'facebook', u'#nexus9', u'will', u'google', u'check', u'can', u'will', u'can', u'nexus', u'are', u'check', u'#ebola', u'9', u'#nexus9', u'please', u'google', u'are', u'new', u'facebook', u'#ebola', u'nexus', u'posted', u'google', u'9', u'get', u'photo', u'#ebola', u'new', u'are', u'will', u'facebook', u'has', u'posted', u'nexus', u'please', u'can', u'are', u'#ebola', u'health', u'outbreak', u'world', u'declares', u'officially', u'end', u'\u2026', u'organization', u'just', u'get', u'will', u'are', u'health', u'can', u'has', u'was', u'now', u'outbreak', u'#ebola', u'health', u'world', u'has', u'obama', u'can', u'free', u'outbreak', u'will', u'organization', u'will', u'can', u'get', u'check', u'please', u'just', u'give', u'obama', u'free', u'health', u'just', u'has', u'get', u'health', u'been', u'outbreak', u'free', u'more', u'can', u'new', u'has', u'get', u'just', u'will', u'been', u'can', u'free', u'new', u'did', u'google', u'did', u'http:\u2026', u'tax', u'cash', u'value', u'know,', u'policies', u'guaranteed', u'(at', u'collecting', u'worker', u'cruise', u'\u2026', u'ship', u'health', u'texas', u'lab', u'dallas', u'handled', u'get', u'was', u'obama', u'ron', u'even', u'has', u'can', u'remember', u'klain', u'oh', u'americans', u'now', u'get', u'\u2026', u""i'm"", u'android', u'free', u'...', u'#nexus5', u'5.0', u'9', u'\u2026', u'#ebola', u'worker', u'cruise', u'now', u'can', u'ship', u'get', u'@youtube', u'video', u'google', u'amazon', u'more', u'now', u'free', u'tablet', u'day', u'6', u'video', u'@youtube', u'free', u'...', u'was', u'obama', u'eve:', u'get', u'#news', u'#youtube', u'album', u'ron', u'album', u'very', u'hit', u'artist', u'sound', u'unique', u'https://\u2026', u'network', u'checkout', u'unheard', u'...', u'free', u'more', u'eve:', u'get', u'adam:', u'#news', u'can', u'now', u'was', u'video', u'@youtube', u'...', u'amazon', u'can', u'here', u'google', u'eve:', u'youtube', u'was', u'was', u'obama', u'ron', u'free', u'@youtube', u'video', u'klain', u'...', u'\u2026', u'check', u'more', u'...', u'google', u'eve:', u'has', u'free', u'adam:', u'here', u'was', u'iphone', u'can', u'check', u'more', u""it's"", u'please', u""don't"", u'#news', u'video', u'@youtube', u'...', u""don't"", u""it's"", u'know', u'can', u'people', u'check', u'get', u'just', u'day', u""i'm"", u'#news', u'#youtube', u'#pussy', u'#pics', u'here', u'more', u'free', u'2', u'can', u'\U0001f4f1', u'check', u'here', u'can', u'more', u'free', u'\U0001f4f1', u'http://t.co/d2vcocotqt', u'@appieofficiel:', u'2', u'glass', u'2', u'ipad', u'iphone', u'more', u'air', u'6', u""don't"", u'klain', u'chief', u'klain,', u'amazon', u'google', u""don't"", u'2', u'people', u'know', u'#tech', u'day', u'#google', u'nexus', u'love', u""don't"", u""it's"", u'know', u'people', u'amazon', u'good', u'google', u'#tech', u'check', u""it's"", u'love', u'people', u'time', u'amazon', u'know', u'officially', u'world', u'end', u'please', u'love', u'officially', u'world', u'end', u'declares', u'\u2026', u'un', u'outbreak', u'west', u'people', u'great', u'please', u'check', u'x', u'could', u'love', u""i'm"", u""he's"", u'saw', u'yt', u'facebook', u'photo', u""it's"", u'posted', u'see', u'please', u'love', u'check', u'people', u'was', u'people', u""don't"", u""i'm"", u'know', u'being', u'love', u'2', u'good', u""it's"", u'facebook:', u'6', u'iphone', u'chief', u'former', u'people', u'see', u'klain', u'klain,', u'name', u'appoint', u""i'm"", u""don't"", u'people', u'photo', u'2', u'facebook', u""it's"", u'come', u'posted', u'follow', u""i'm"", u'was', u'see', u'good', u""don't"", u'photo', u'facebook', u'follow', u'u.s.', u'posted', u':', u'good', u""i'm"", u'give', u'2', u'6', u'iphone', u'colour', u'facebook', u'apple?', u'good', u'2', u""i'm"", u'6', u'facebook', u'photo', u'iphone', u'follow', u'president', u'see', u':', u'check', u'photo', u'facebook', u'youtube', u'good', u'6', u'iphone', u'please', u'would', u'good', u':', u'follow', u'great', u'youtube', u'check', u""i'm"", u'please', u'would', u'liked', u'see', u'president', u'was', u':', u'people', u'klain', u'says', u'good', u'know', u'health', u'know', u'people', u""don't"", u'name', u':', u'czar', u'youtube', u'see', u'2014', u'liked', u'youtube', u'liked', u'please', u'great', u'watch', u'playlist', u'check', u'added', u'president', u'know', u'support', u'great', u'mac', u'would', u'check', u'please', u'buy', u'big', u'show', u'hand', u'czar', u'would', u'support', u'health', u'mac', u'amazon', u'had', u'check', u'political', u'president', u'health', u'president', u'stop', u'liked', u'added', u'playlist', u'outbreak', u'west', u'news', u'breaking:', u'see', u'know', u'youtube', u'5', u'czar', u'people', u'top', u'amazon', u'please', u'liked', u'day', u'amazon', u'grocery', u'delivery', u'support', u""google's"", u'went', u'early,', u'#amazon', u'please', u'liked', u'added', u'playlist', u'youtube', u'czar', u'health', u'look', u'see', u'give', u'video', u'would', u'czar', u'5', u'been', u'had', u'day', u'thanks', u'spread', u'youtube', u'support', u'see', u'president', u'spread', u'day', u'5', u'czar', u'android', u'would', u'5.0', u'#nexus5', u'spread', u'~', u'art', u'movement', u'soy', u'atmosphere', u'#aerospace', u'soy...', u'polemics]', u'[291th', u'see', u'5', u'amazon', u'users', u'top', u'2014', u'look', u'been', u'last', u'youtube', u'need', u'president', u'senegal', u'w/', u'look', u'free', u'world', u'reply', u'@amazon', u'5', u'need', u'see', u'would', u'make', u'look', u'w/', u'free', u'thanks', u'google\u2019s', u'amazon', u'need', u'look', u'last', u'google\u2019s', u'unveiled', u'amazon', u'much', u'#applewatch', u'month', u'news', u'announced', u'ahead', u'thanks', u'would', u'been', u'taking', u'november', u'begun', u'already', u'3\u2026', u'5', u'top', u'=', u'x', u'pay', u'make', u'company', u'#iphone6', u'launch', u'youtube', u'2014', u'need', u'october', u'5', u'response', u'youtube', u'announced', u'pay', u'please', u'been', u'2014', u'october', u'need', u'youtube', u'president', u'november', u'news', u'taking', u'begun', u'3\u2026', u'been', u'had', u'would', u'response', u'2014', u'thanks', u'music', u'news', u'october', u'lab', u'news', u'follow', u'music', u'obama', u'response', u'make', u'see', u'today', u'pay', u'2', u'need', u'challenge', u'response', u'supplier', u'white', u'house', u'obama', u'#iphone6', u'#nexus6', u'pay', u'says', u'response', u'users', u'great', u'2', u'ipad', u'czar', u'u.s.', u'give', u'last', u'need', u'news', u'response', u'2014', u'great', u'see', u'mac', u'says', u'users', u'last', u'response', u'make', u'mac', u'senegal', u'os', u'yosemite', u'x', u'africa', u'house', u'white', u'news', u'make', u'been', u'please', u'challenge', u'#nexus6', u'music', u'great', u'set', u'android', u'2014', u'music', u'white', u'house', u'october', u'make', u'#nexus9', u'day', u'added', u'playlist', u'prime', u'minister', u'make', u'music', u'follow', u'great', u'got', u'un', u'ban', u'fb', u'says', u'share', u'join', u'girls', u'build', u'forces', u'knowledge', u'https://t.co/s\u2026', u'independence.', u'@savethechildren:', u'says', u'make', u'join', u'girls', u'build', u'knowledge', u'resources', u'forces', u'foundations', u'https://t.co/s\u2026']","[u'read', u'john', u'gold', u'heard', u'queens', u'probably', u""'real"", u'stars', u'grand', u'facebook!', u'ebola', u'outbreak', u'un', u'end', u'flight', u'senegal', u'country', u'organisation', u'officially', u'agency', u'city', u'here:', u'found', u'""the', u'review', u'message', u'food', u'ft.', u'lee', u'isolation', u'apple', u'iphone', u'6', u'ready', u'pay', u'snub:', u'long', u'snub', u'pm', u'plus', u'is', u'thing', u'done', u'thinking', u'illuminati', u'ebola', u'police', u'are', u'ad', u'send', u'#news', u'\u2013', u'#youtube', u'hot', u'#pussy', u'#pics', u'guy', u'thats', u'lets', u'fucking', u'http://t.c\u2026', u'5', u'play', u'release', u""won't"", u'move', u'students', u'dog', u'mom', u'popular', u'top', u'night', u'banked', u'post', u'event', u'lot', u'group', u'cure', u'shop', u'gore', u'ebola,', u'real', u'birthday', u'are', u'(official', u'saturday', u'problem', u'interested', u'turn', u'!!', u'tickets', u'november', u'thank', u'available', u'makes', u'lawyer', u'training', u'war', u'~', u'#ipad']",4.737615433949868,0.1
2014-10-17 10:00:00,303710,"[u'ebola', u'is', u'new', u'been', u'obama', u'gas', u""ain't"", u'isis', u'wants', u'out,', u'new', u'facebook', u'posted', u'photo', u'ebola', u'@thriftypromo:', u'video', u'apple', u'ipad', u'page', u'is', u'ebola', u'obama', u'czar', u'ron', u'new', u'gas', u'klain', u'out,', u'bright', u'@youtube', u'video', u'liked', u'facebook', u'playlist', u'added', u'wipe', u'side,', u""fixin'"", u'wants', u'is', u'@youtube', u'been', u""ain't"", u'wants', u'cheap', u'bright', u'isis', u'dead,', u'out,', u'new', u'facebook', u'@thriftypromo:', u'apple', u'ipad', u'twitter', u'instagram', u'fans', u'followers', u'1500', u'apple', u'ipad', u'air', u'2', u'mini', u'posted', u'3', u'@thriftypromo:', u'photo', u'new', u'page', u'fan', u'likes', u'$5', u'3000', u'24hrs', u'like/photo', u'http://t.co/kzmcaqqbod', u'http://t.co/h4yjezbhtn', u'twitter', u'are', u'apple', u'6', u'now', u'obama', u'iphone', u'ron', u'get', u'people', u'klain', u'apple', u'6', u'are', u'ipad', u'iphone', u'new', u'obama', u'ron', u'2', u'mini', u'will', u'obama', u'ron', u'klain', u'ebola', u'#ebola', u'are', u'new', u'ipad', u'has', u'new', u'facebook', u'posted', u'obama', u'photo', u'ron', u'klain', u'are', u'@thriftypromo:', u'@youtube', u'are', u'get', u'will', u'can', u'has', u'new', u'obama', u'now', u'just', u'ron', u'teaser', u'12:30', u'#beast', u'141020', u'@cubeunited:', u'http://t.co/fu9y8zivts', u'will', u'""@cubeunited:', u'\u2026', u'[trans]', u'will', u'get', u'can', u'#ebola', u'has', u'just', u'obama', u'are', u'was', u'@youtube', u'6', u'apple', u'now', u'#ebola', u'iphone', u'get', u'has', u'...', u'plus', u'will', u'#ebola', u'has', u'get', u'now', u'6', u'apple', u'will', u'@youtube', u'iphone', u'video', u'get', u'video', u'@youtube', u'now', u'has', u'just', u'watch', u'apple', u'will', u'6', u'has', u'#ebola', u'just', u'will', u'@youtube', u'video', u'been', u'obama', u'get', u'was', u'just', u'video', u'@youtube', u'has', u'get', u'apple', u'was', u'watch', u'google', u'6', u'can', u'get', u'just', u'video', u'@youtube', u'#ebola', u'please', u'fb', u'has', u'#tech', u'now', u'2', u'@youtube', u'video', u'apple', u'air', u'ipad', u'just', u'6', u'has', u'google', u'#tech', u'#google', u'nexus', u'will', u'android', u'#technology', u'was', u'just', u'get', u'was', u'just', u'2', u'can', u'now', u'#tech', u'#ebola', u'love', u'#google', u'apple', u'love', u'please', u'was', u'can', u'check', u'watch', u'\u2026', u'more', u'follow', u'youtube', u'google', u'more', u'now', u'2', u'love', u'#tech', u""i'm"", u'#apple', u'please', u'#ipad', u'more', u'now', u'love', u'2', u'#apple', u""i'm"", u'watch', u'people', u'#ipad', u'google', u'google', u'#tech', u'2', u'now', u'#google', u'more', u'check', u'watch', u'obama', u'available', u'love', u'\u2026', u'youtube', u'watch', u'make', u'@youtube', u'video', u""it's"", u'check', u'liked', u""it's"", u'love', u'google', u'check', u'\u2026', u'...', u'good', u'health', u'time', u""i'm"", u""it's"", u'health', u'\u2026', u'check', u""don't"", u'know', u'worker', u'czar', u'more', u'people', u'check', u'health', u'\u2026', u'obama', u'love', u'please', u""it's"", u'worker', u'ron', u'more', u'know', u'obama', u""it's"", u""don't"", u'chief', u'staff', u'ipad', u'klain,', u'air', u'free', u'know', u'watch', u""it's"", u""don't"", u'\u2026', u'...', u'please', u'check', u'czar', u'need', u'watch', u'check', u'czar', u'know', u'please', u'\u2026', u""don't"", u'need', u'now', u'chief', u'obama', u'...', u'check', u'colour', u'good', u':', u'ron', u'nurse', u'iphone?', u':what', u'czar', u':', u'check', u'colour', u'good', u'chief', u'staff', u'...', u'\u2026', u'klain', u'free', u'...', u'check', u'people', u'photo', u'facebook', u'#news', u'world', u'mac', u'love', u'people', u'know', u""i'm"", u'need', u'czar', u'kills', u'free', u""it's"", u'obama', u'lots', u'free', u'obama', u'health', u'good', u'...', u'czar', u'ron', u'klain', u'world', u'#news', u""i'm"", u'people', u'photo', u'free', u'good', u'facebook', u'fb', u'now', u""don't"", u'posted', u'good', u'...', u'fb', u""i'm"", u'free', u'youtube', u'nurse', u'facebook', u'photo', u'follow', u""i'm"", u'please', u'fb', u'youtube', u'now', u'follow', u'health', u'person', u'liked', u'check', u'youtube', u'please', u'...', u'good', u'did', u""don't"", u'czar', u'worker', u'fb', u'cruise', u'people', u'photo', u'facebook', u""don't"", u'check', u'posted', u'free', u""i'm"", u'fb', u'klain', u'youtube', u""don't"", u'good', u'please', u""i'm"", u'did', u'http:\u2026', u'cash', u'tax', u'value', u""don't"", u""i'm"", u'good', u'youtube', u'know', u'fb', u'http:\u2026', u'did', u'cash', u'value', u""don't"", u'fb', u'know', u'liked', u'watch', u'5', u'can', u':', u'days', u'added', u'world', u'response', u'worker', u""don't"", u'outbreak', u'cruise', u'health', u'good', u'liked', u'hospital', u'czar', u'youtube', u'liked', u""don't"", u':', u'2', u'would', u'added', u'playlist', u'health', u'liked', u'added', u'playlist', u'czar', u'youtube', u'good', u':', u'health', u'2', u'white', u'...', u'would', u'images', u'getty', u'#windows', u'free', u'bing', u'microsoft', u'#bing', u'judge', u'mac', u'great', u'#iwatch', u'x', u'cheese', u'ios', u'#watchkit', u'products', u'cook', u'tim', u'great', u'see', u'day', u'mac', u'...', u""it's"", u""i'm"", u'very', u'album', u'free', u'album', u'very', u'see', u'hit', u'watch', u'network', u'sound', u'artist', u'checkout', u'https://\u2026', u'watch', u':', u'youtube', u'please', u'added', u'czar', u'playlist', u'check', u'#news', u'need', u'#iphone', u'great', u'glass', u'jobs', u':', u'sapphire', u'727', u'watch', u'youtube', u'nexus', u'nexus', u'would', u'amazon', u'2', u':', u'ipad', u'former', u'chief', u'been', u'need', u'would', u'great', u'czar', u'nexus', u'watch', u'got', u'youtube', u'xiaomi', u':', u'...', u'need', u'know', u'see', u'virus', u'nexus', u'fight', u'got', u'watch', u'czar', u'help', u'nexus', u'2', u':', u'#iphone', u'glass', u'sapphire', u'free', u'former', u'727', u'chief', u'see', u'great', u'need', u'would', u'come', u'czar', u'had', u'nurse', u'make', u'know', u'nurse', u'first', u'good', u'time', u'follow', u'got', u'please', u'dallas', u'fair', u'watch', u'great', u'fb', u'time', u'nurse', u'make', u'good', u'see', u'android', u'bringing', u'5', u'time', u'got', u'take', u'great', u'#android', u'bringing', u'android', u'search', u'2', u'giant', u'fb', u'5', u'time', u'make', u'page', u'great', u'days', u'android', u'birthday', u'bringing', u'#news', u'2014', u'#youtube', u'great', u'#pussy', u'#pics', u'\U0001f4f1', u'http://t.co/d2vcocotqt', u'@appieofficiel:', u'day', u'\U0001f4f1', u'http://t.co/d2vcocotqt', u'@appieofficiel:', u'iglass', u'mac', u'ios', u'#iwatch', u'former', u'#android', u'#watchkit', u'2014', u'free', u'follow', u'make', u'see', u'day', u'october', u'good', u'time', u'best', u'time', u'make', u'follow', u'had', u':)', u'first', u'youtube', u'\u2665', u'cover', u'best', u'also', u'mac', u'#iwatch', u'day', u'introduced', u'thursday,', u'#watchkit', u'cook', u'tim', u'2014', u'response', u'white', u'house', u':', u'#news', u'name', u'free', u'#youtube', u'former', u'health', u'win', u'app', u'amazon', u'make', u'2014', u'best', u'fb', u'october', u'follow', u'world', u'amazon', u'political', u'name', u'world', u'former', u'time', u'white', u'health', u'ron', u'win', u'=', u'app', u'twitter', u'best', u'quotes', u'anroid', u'http://t.co/fbq4srt3dv', u'@luufycom:', u'unfollow.', u'unfriend.', u'=', u'app', u'best', u'quotes', u'http://t.co/fbq4srt3dv', u'@luufycom:', u'anroid', u'unfollow.', u'unfriend.', u'white', u'virus', u'club', u'john', u'sierra', u'greek', u""leone's"", u'kamara', u'pas', u'banished', u'fears', u'update', u'look', u'announced', u'virus', u'thursday', u'icloud', u'=', u'library', u'#ios8', u'#ipay', u'white', u'house', u'amazon', u':', u'2014', u'klain', u'best', u'app', u'quotes', u'http://t.co/fbq4srt3dv', u'best', u'quotes', u'@luufycom:', u'anroid', u'http://t.co/fbq4srt3dv', u'app', u'2014:', u'2011:', u'2012:', u'2009:']","[u'isis', u'http://\u2026', u'w/', u'thing', u'doing', u'add', u'daily', u'is', u'believe', u'baby', u""i'm"", u'thank', u'amazing', u'ht\u2026', u'1st', u'playing', u'program', u'kids', u'seen', u'become', u'google', u'had', u'take', u'#google', u'http:/\u2026', u'pay', u'#android', u'\U0001f496', u'women', u'version', u'app', u'get', u'second', u'press', u'expand', u'free', u'product', u'is...', u'piece', u'amazon', u'game', u'http:\u2026', u'--', u'is', u'killing', u'optimization', u'rick', u'treated', u'copyblogger', u'natural', u'...', u'1', u'getting', u'ready', u'is', u'are', u'season', u'seems', u'trust', u'annual', u'people', u'ebola,', u'is', u'are', u'friday!', u'ebola', u'kills', u'fifth', u'harmony', u'quick', u'play', u'win', u'found', u'tickets', u'saturday', u'#reignd', u'chance', u'november', u'enjoy', u'sweet', u'2', u'ipad', u'great', u'air', u'apple', u""here's"", u'online', u'making', u'set', u'plus', u'cheap', u'is', u'being', u'awareness', u'story', u'#camebolamasks.', u'@complexmag:', u'ebola', u'hear', u'http://t.co/hn2l2z3zpj']",5.868986283848344,1.6
