Date,Time,Open,High,Low,Close,Volume,OpenInt
2014-08-12,16:00:00,3904.49,3916.38,3902.15,3913.81,0,0
2014-08-12,17:00:00,3914.25,3916.72,3900.26,3901.95,0,0
2014-08-12,18:00:00,3901.93,3901.93,3889.99,3898.2,0,0
2014-08-12,19:00:00,3896.9,3906.29,3893.7,3901.84,0,0
2014-08-12,20:00:00,3901.92,3904.39,3897.3,3899.82,0,0
2014-08-12,21:00:00,3899.86,3899.94,3887.58,3892.35,0,0
2014-08-12,22:00:00,3892.56,3908.4,3892.56,3905.23,0,0
2014-08-13,16:00:00,3924.47,3929.09,3921.5,3923.06,0,0
2014-08-13,17:00:00,3922.89,3937.34,3922.58,3936.85,0,0
2014-08-13,18:00:00,3937.18,3947.48,3937.18,3943.37,0,0
2014-08-13,19:00:00,3942.79,3944.98,3937.99,3941.82,0,0
2014-08-13,20:00:00,3941.8,3948.7,3941.5,3947.5,0,0
2014-08-13,21:00:00,3947.48,3948.13,3943.34,3946.92,0,0
2014-08-13,22:00:00,3946.96,3949.67,3944.67,3949.2,0,0
2014-08-14,16:00:00,3953.44,3957.06,3949.14,3955.75,0,0
2014-08-14,17:00:00,3955.66,3958.78,3949.21,3956.57,0,0
2014-08-14,18:00:00,3956.22,3961,3955.4,3960.45,0,0
2014-08-14,19:00:00,3960.53,3960.77,3957.82,3959.49,0,0
2014-08-14,20:00:00,3959.56,3965.01,3958.1,3963.1,0,0
2014-08-14,21:00:00,3963.03,3965.53,3961.42,3965.18,0,0
2014-08-14,22:00:00,3965.15,3969.19,3964.35,3969.11,0,0
2014-08-15,16:00:00,3993.07,3993.75,3987.68,3990.5,0,0
2014-08-15,17:00:00,3990.18,3997.08,3962.46,3972.27,0,0
2014-08-15,18:00:00,3972.26,3980.2,3951.25,3957.95,0,0
2014-08-15,19:00:00,3957.86,3973.5,3953.29,3968.76,0,0
2014-08-15,20:00:00,3968.72,3972.53,3964.28,3968.39,0,0
2014-08-15,21:00:00,3968.11,3986.19,3967.8,3981.74,0,0
2014-08-15,22:00:00,3981.7,3988.72,3977.38,3987.51,0,0
2014-08-18,16:00:00,4007.15,4014.84,4003.6,4014.84,0,0
2014-08-18,17:00:00,4014.68,4020.22,4012.12,4019.97,0,0
2014-08-18,18:00:00,4020.24,4020.67,4016.11,4018.06,0,0
2014-08-18,19:00:00,4018.04,4022.48,4016.7,4016.7,0,0
2014-08-18,20:00:00,4016.52,4021.78,4015.02,4019.63,0,0
2014-08-18,21:00:00,4019.71,4020.87,4016.26,4018.15,0,0
2014-08-18,22:00:00,4018.11,4020.5,4015.7,4020.5,0,0
2014-08-19,16:00:00,4025.47,4030.71,4024.21,4029.94,0,0
2014-08-19,17:00:00,4029.93,4030.9,4025.18,4029.46,0,0
2014-08-19,18:00:00,4029.48,4030.44,4027.44,4029.56,0,0
2014-08-19,19:00:00,4029.62,4033.87,4027.73,4031.62,0,0
2014-08-19,20:00:00,4031.66,4036.07,4031.65,4036.03,0,0
2014-08-19,21:00:00,4035.95,4040.36,4034.9,4039.42,0,0
2014-08-19,22:00:00,4039.34,4041.49,4038.71,4040.13,0,0
2014-08-20,16:00:00,4032.82,4039.56,4032.2,4037.35,0,0
2014-08-20,17:00:00,4037.8,4041.65,4033.19,4040.44,0,0
2014-08-20,18:00:00,4040.53,4043.92,4038.89,4043.2,0,0
2014-08-20,19:00:00,4043.14,4043.92,4041.06,4042.36,0,0
2014-08-20,20:00:00,4042.24,4045.47,4040.26,4040.85,0,0
2014-08-20,21:00:00,4040.54,4043.71,4032.72,4042.96,0,0
2014-08-20,22:00:00,4042.99,4046.97,4040.13,4040.71,0,0
2014-08-21,16:00:00,4040.79,4047.74,4040.74,4046.3,0,0
2014-08-21,17:00:00,4047.82,4048.87,4035.82,4045.44,0,0
2014-08-21,18:00:00,4045.4,4047.12,4041.4,4041.43,0,0
2014-08-21,19:00:00,4041.39,4044.16,4040.07,4042.71,0,0
2014-08-21,20:00:00,4042.78,4047.47,4042.58,4043.92,0,0
2014-08-21,21:00:00,4043.83,4048.17,4043.01,4047.68,0,0
2014-08-21,22:00:00,4047.67,4048.73,4044.94,4047.03,0,0
2014-08-22,16:00:00,4051.99,4053.62,4040.22,4049.79,0,0
2014-08-22,17:00:00,4049.53,4060.22,4044.05,4045.54,0,0
2014-08-22,18:00:00,4045.36,4056.23,4042.58,4054.96,0,0
2014-08-22,19:00:00,4055.09,4060.88,4053.43,4058.48,0,0
2014-08-22,20:00:00,4058.42,4059.6,4055.29,4057.92,0,0
2014-08-22,21:00:00,4057.91,4058,4051.06,4057.02,0,0
2014-08-22,22:00:00,4056.94,4060.15,4051.5,4052.75,0,0
2014-08-25,16:00:00,4073.49,4075.92,4072.03,4075.14,0,0
2014-08-25,17:00:00,4075.71,4079.52,4071.55,4077.5,0,0
2014-08-25,18:00:00,4077.51,4077.94,4074.07,4076.04,0,0
2014-08-25,19:00:00,4076.02,4076.42,4061.11,4064.53,0,0
2014-08-25,20:00:00,4064.38,4070.07,4058.63,4067.6,0,0
2014-08-25,21:00:00,4067.48,4067.8,4063.4,4066.74,0,0
2014-08-25,22:00:00,4066.71,4070.58,4065.77,4067.48,0,0
2014-08-26,16:00:00,4073.04,4074.32,4063.68,4069.9,0,0
2014-08-26,17:00:00,4069.94,4071.36,4062.73,4071.29,0,0
2014-08-26,18:00:00,4071.62,4074.67,4070.84,4071.34,0,0
2014-08-26,19:00:00,4071.49,4074.15,4069.4,4069.7,0,0
2014-08-26,20:00:00,4069.78,4072.75,4068.45,4072.75,0,0
2014-08-26,21:00:00,4072.79,4076.43,4072.47,4076.08,0,0
